session_id,customer_id,session_start,device,traffic_source
3918,290,2023-11-11 05:00:00,Mobile,Meta Ads
3919,704,2023-11-11 06:00:00,Desktop,Google Ads
3920,440,2023-11-11 07:00:00,Mobile,Organic
3921,892,2023-11-11 08:00:00,Mobile,Meta Ads
3922,905,2023-11-11 09:00:00,Mobile,Meta Ads
3923,1467,2023-11-11 10:00:00,Mobile,Organic
3924,925,2023-11-11 11:00:00,Mobile,Referral
3925,471,2023-11-11 12:00:00,Mobile,Google Ads
3926,1108,2023-11-11 13:00:00,Mobile,Google Ads
3927,1348,2023-11-11 14:00:00,Desktop,Google Ads
3928,1121,2023-11-11 15:00:00,Mobile,Meta Ads
3929,1362,2023-11-11 16:00:00,Desktop,Google Ads
3930,146,2023-11-11 17:00:00,Mobile,Organic
3931,726,2023-11-11 18:00:00,Mobile,Email
3932,973,2023-11-11 19:00:00,Mobile,Meta Ads
3933,635,2023-11-11 20:00:00,Mobile,Google Ads
3934,734,2023-11-11 21:00:00,Mobile,Google Ads
3935,1436,2023-11-11 22:00:00,Mobile,Organic
3936,1132,2023-11-11 23:00:00,Desktop,Google Ads
3937,572,2023-11-12 00:00:00,Tablet,Email
3938,1051,2023-11-12 01:00:00,Mobile,Organic
3939,1125,2023-11-12 02:00:00,Desktop,Referral
3940,364,2023-11-12 03:00:00,Mobile,Organic
3941,593,2023-11-12 04:00:00,Mobile,Referral
3942,1092,2023-11-12 05:00:00,Desktop,Referral
3943,912,2023-11-12 06:00:00,Mobile,Google Ads
3944,552,2023-11-12 07:00:00,Desktop,Email
3945,1036,2023-11-12 08:00:00,Mobile,Meta Ads
3946,206,2023-11-12 09:00:00,Tablet,Referral
3947,1413,2023-11-12 10:00:00,Mobile,Meta Ads
3948,53,2023-11-12 11:00:00,Mobile,Meta Ads
3949,51,2023-11-12 12:00:00,Desktop,Email
3950,1454,2023-11-12 13:00:00,Desktop,Email
3951,524,2023-11-12 14:00:00,Desktop,Email
3952,601,2023-11-12 15:00:00,Mobile,Google Ads
3953,472,2023-11-12 16:00:00,Mobile,Meta Ads
3954,458,2023-11-12 17:00:00,Mobile,Google Ads
3955,1464,2023-11-12 18:00:00,Mobile,Google Ads
3956,842,2023-11-12 19:00:00,Mobile,Email
3957,938,2023-11-12 20:00:00,Mobile,Google Ads
3958,777,2023-11-12 21:00:00,Mobile,Email
3959,811,2023-11-12 22:00:00,Mobile,Referral
3960,358,2023-11-12 23:00:00,Mobile,Referral
3961,710,2023-11-13 00:00:00,Desktop,Email
3962,1312,2023-11-13 01:00:00,Mobile,Referral
3963,1461,2023-11-13 02:00:00,Mobile,Referral
3964,209,2023-11-13 03:00:00,Mobile,Meta Ads
3965,701,2023-11-13 04:00:00,Mobile,Organic
3966,547,2023-11-13 05:00:00,Desktop,Email
3967,1447,2023-11-13 06:00:00,Mobile,Google Ads
3968,516,2023-11-13 07:00:00,Mobile,Referral
3969,1355,2023-11-13 08:00:00,Desktop,Organic
3970,696,2023-11-13 09:00:00,Mobile,Google Ads
3971,867,2023-11-13 10:00:00,Desktop,Referral
3972,1480,2023-11-13 11:00:00,Mobile,Meta Ads
3973,1445,2023-11-13 12:00:00,Mobile,Email
3974,1027,2023-11-13 13:00:00,Desktop,Referral
3975,1113,2023-11-13 14:00:00,Mobile,Email
3976,1374,2023-11-13 15:00:00,Desktop,Meta Ads
3977,833,2023-11-13 16:00:00,Desktop,Referral
3978,944,2023-11-13 17:00:00,Mobile,Referral
3979,1021,2023-11-13 18:00:00,Desktop,Email
3980,860,2023-11-13 19:00:00,Mobile,Referral
3981,1411,2023-11-13 20:00:00,Mobile,Referral
3982,1054,2023-11-13 21:00:00,Tablet,Organic
3983,1346,2023-11-13 22:00:00,Desktop,Organic
3984,756,2023-11-13 23:00:00,Desktop,Meta Ads
3985,267,2023-11-14 00:00:00,Desktop,Organic
3986,1018,2023-11-14 01:00:00,Desktop,Meta Ads
3987,254,2023-11-14 02:00:00,Mobile,Google Ads
3988,1206,2023-11-14 03:00:00,Mobile,Organic
3989,813,2023-11-14 04:00:00,Desktop,Referral
3990,659,2023-11-14 05:00:00,Desktop,Meta Ads
3991,1003,2023-11-14 06:00:00,Desktop,Referral
3992,376,2023-11-14 07:00:00,Desktop,Email
3993,385,2023-11-14 08:00:00,Mobile,Referral
3994,603,2023-11-14 09:00:00,Mobile,Meta Ads
3995,660,2023-11-14 10:00:00,Mobile,Email
3996,1340,2023-11-14 11:00:00,Desktop,Email
3997,243,2023-11-14 12:00:00,Mobile,Organic
3998,92,2023-11-14 13:00:00,Mobile,Referral
3999,967,2023-11-14 14:00:00,Mobile,Meta Ads
4000,1148,2023-11-14 15:00:00,Mobile,Email
4001,1334,2023-11-14 16:00:00,Desktop,Meta Ads
4002,587,2023-11-14 17:00:00,Desktop,Referral
4003,360,2023-11-14 18:00:00,Desktop,Google Ads
4004,163,2023-11-14 19:00:00,Tablet,Referral
4005,1396,2023-11-14 20:00:00,Mobile,Organic
4006,485,2023-11-14 21:00:00,Tablet,Referral
4007,621,2023-11-14 22:00:00,Mobile,Organic
4008,244,2023-11-14 23:00:00,Mobile,Organic
4009,1024,2023-11-15 00:00:00,Desktop,Email
4010,189,2023-11-15 01:00:00,Mobile,Email
4011,186,2023-11-15 02:00:00,Desktop,Meta Ads
4012,1364,2023-11-15 03:00:00,Desktop,Organic
4013,936,2023-11-15 04:00:00,Mobile,Organic
4014,1046,2023-11-15 05:00:00,Tablet,Referral
4015,673,2023-11-15 06:00:00,Desktop,Referral
4016,1443,2023-11-15 07:00:00,Mobile,Referral
4017,1284,2023-11-15 08:00:00,Mobile,Organic
4018,1231,2023-11-15 09:00:00,Mobile,Organic
4019,757,2023-11-15 10:00:00,Desktop,Email
4020,1459,2023-11-15 11:00:00,Desktop,Meta Ads
4021,860,2023-11-15 12:00:00,Tablet,Organic
4022,1148,2023-11-15 13:00:00,Desktop,Referral
4023,457,2023-11-15 14:00:00,Mobile,Email
4024,1230,2023-11-15 15:00:00,Mobile,Email
4025,323,2023-11-15 16:00:00,Desktop,Email
4026,1448,2023-11-15 17:00:00,Desktop,Meta Ads
4027,1459,2023-11-15 18:00:00,Mobile,Google Ads
4028,1317,2023-11-15 19:00:00,Mobile,Referral
4029,1051,2023-11-15 20:00:00,Mobile,Email
4030,73,2023-11-15 21:00:00,Desktop,Organic
4031,1142,2023-11-15 22:00:00,Mobile,Organic
4032,644,2023-11-15 23:00:00,Mobile,Referral
4033,551,2023-11-16 00:00:00,Mobile,Meta Ads
4034,962,2023-11-16 01:00:00,Desktop,Referral
4035,37,2023-11-16 02:00:00,Mobile,Meta Ads
4036,1445,2023-11-16 03:00:00,Mobile,Referral
4037,1141,2023-11-16 04:00:00,Mobile,Referral
4038,1044,2023-11-16 05:00:00,Mobile,Referral
4039,1165,2023-11-16 06:00:00,Mobile,Email
4040,1203,2023-11-16 07:00:00,Mobile,Google Ads
4041,958,2023-11-16 08:00:00,Mobile,Email
4042,882,2023-11-16 09:00:00,Mobile,Google Ads
4043,1447,2023-11-16 10:00:00,Desktop,Email
4044,311,2023-11-16 11:00:00,Desktop,Google Ads
4045,1050,2023-11-16 12:00:00,Mobile,Referral
4046,956,2023-11-16 13:00:00,Mobile,Meta Ads
4047,1143,2023-11-16 14:00:00,Desktop,Email
4048,1231,2023-11-16 15:00:00,Desktop,Referral
4049,1096,2023-11-16 16:00:00,Mobile,Google Ads
4050,322,2023-11-16 17:00:00,Mobile,Google Ads
4051,1135,2023-11-16 18:00:00,Desktop,Referral
4052,682,2023-11-16 19:00:00,Mobile,Google Ads
4053,863,2023-11-16 20:00:00,Mobile,Email
4054,849,2023-11-16 21:00:00,Desktop,Referral
4055,909,2023-11-16 22:00:00,Mobile,Meta Ads
4056,1029,2023-11-16 23:00:00,Desktop,Email
4057,191,2023-11-17 00:00:00,Desktop,Organic
4058,1414,2023-11-17 01:00:00,Mobile,Meta Ads
4059,772,2023-11-17 02:00:00,Mobile,Meta Ads
4060,957,2023-11-17 03:00:00,Mobile,Organic
4061,1,2023-11-17 04:00:00,Desktop,Referral
4062,1155,2023-11-17 05:00:00,Mobile,Email
4063,1020,2023-11-17 06:00:00,Mobile,Google Ads
4064,527,2023-11-17 07:00:00,Tablet,Email
4065,701,2023-11-17 08:00:00,Mobile,Email
4066,59,2023-11-17 09:00:00,Mobile,Meta Ads
4067,1269,2023-11-17 10:00:00,Mobile,Referral
4068,193,2023-11-17 11:00:00,Desktop,Meta Ads
4069,853,2023-11-17 12:00:00,Mobile,Referral
4070,3,2023-11-17 13:00:00,Mobile,Google Ads
4071,1477,2023-11-17 14:00:00,Desktop,Google Ads
4072,388,2023-11-17 15:00:00,Mobile,Meta Ads
4073,917,2023-11-17 16:00:00,Desktop,Google Ads
4074,545,2023-11-17 17:00:00,Desktop,Meta Ads
4075,98,2023-11-17 18:00:00,Desktop,Google Ads
4076,283,2023-11-17 19:00:00,Mobile,Organic
4077,327,2023-11-17 20:00:00,Desktop,Email
4078,202,2023-11-17 21:00:00,Mobile,Google Ads
4079,1472,2023-11-17 22:00:00,Desktop,Email
4080,421,2023-11-17 23:00:00,Mobile,Meta Ads
4081,752,2023-11-18 00:00:00,Desktop,Meta Ads
4082,838,2023-11-18 01:00:00,Mobile,Google Ads
4083,976,2023-11-18 02:00:00,Mobile,Meta Ads
4084,1341,2023-11-18 03:00:00,Mobile,Google Ads
4085,780,2023-11-18 04:00:00,Desktop,Email
4086,821,2023-11-18 05:00:00,Desktop,Meta Ads
4087,216,2023-11-18 06:00:00,Mobile,Meta Ads
4088,627,2023-11-18 07:00:00,Mobile,Organic
4089,575,2023-11-18 08:00:00,Mobile,Referral
4090,411,2023-11-18 09:00:00,Desktop,Referral
4091,146,2023-11-18 10:00:00,Mobile,Google Ads
4092,141,2023-11-18 11:00:00,Desktop,Google Ads
4093,1331,2023-11-18 12:00:00,Desktop,Organic
4094,762,2023-11-18 13:00:00,Mobile,Referral
4095,1445,2023-11-18 14:00:00,Mobile,Meta Ads
4096,689,2023-11-18 15:00:00,Mobile,Google Ads
4097,846,2023-11-18 16:00:00,Desktop,Meta Ads
4098,237,2023-11-18 17:00:00,Mobile,Organic
4099,1475,2023-11-18 18:00:00,Mobile,Google Ads
4100,202,2023-11-18 19:00:00,Desktop,Google Ads
4101,32,2023-11-18 20:00:00,Desktop,Organic
4102,992,2023-11-18 21:00:00,Mobile,Meta Ads
4103,192,2023-11-18 22:00:00,Desktop,Organic
4104,700,2023-11-18 23:00:00,Mobile,Organic
4105,272,2023-11-19 00:00:00,Mobile,Meta Ads
4106,696,2023-11-19 01:00:00,Desktop,Referral
4107,1219,2023-11-19 02:00:00,Desktop,Google Ads
4108,1144,2023-11-19 03:00:00,Tablet,Google Ads
4109,245,2023-11-19 04:00:00,Mobile,Meta Ads
4110,961,2023-11-19 05:00:00,Desktop,Meta Ads
4111,184,2023-11-19 06:00:00,Tablet,Organic
4112,956,2023-11-19 07:00:00,Mobile,Google Ads
4113,305,2023-11-19 08:00:00,Desktop,Referral
4114,242,2023-11-19 09:00:00,Desktop,Meta Ads
4115,754,2023-11-19 10:00:00,Mobile,Referral
4116,800,2023-11-19 11:00:00,Mobile,Meta Ads
4117,231,2023-11-19 12:00:00,Mobile,Meta Ads
4118,264,2023-11-19 13:00:00,Mobile,Meta Ads
4119,1005,2023-11-19 14:00:00,Mobile,Referral
4120,953,2023-11-19 15:00:00,Desktop,Meta Ads
4121,665,2023-11-19 16:00:00,Mobile,Referral
4122,407,2023-11-19 17:00:00,Desktop,Referral
4123,646,2023-11-19 18:00:00,Mobile,Google Ads
4124,1110,2023-11-19 19:00:00,Desktop,Email
4125,625,2023-11-19 20:00:00,Tablet,Meta Ads
4126,280,2023-11-19 21:00:00,Desktop,Email
4127,935,2023-11-19 22:00:00,Mobile,Referral
4128,301,2023-11-19 23:00:00,Mobile,Organic
4129,186,2023-11-20 00:00:00,Mobile,Google Ads
4130,984,2023-11-20 01:00:00,Desktop,Google Ads
4131,1051,2023-11-20 02:00:00,Desktop,Organic
4132,865,2023-11-20 03:00:00,Mobile,Google Ads
4133,1183,2023-11-20 04:00:00,Desktop,Google Ads
4134,923,2023-11-20 05:00:00,Mobile,Organic
4135,1059,2023-11-20 06:00:00,Mobile,Email
4136,1134,2023-11-20 07:00:00,Mobile,Email
4137,448,2023-11-20 08:00:00,Desktop,Referral
4138,1390,2023-11-20 09:00:00,Desktop,Email
4139,819,2023-11-20 10:00:00,Mobile,Google Ads
4140,899,2023-11-20 11:00:00,Mobile,Meta Ads
4141,370,2023-11-20 12:00:00,Mobile,Google Ads
4142,728,2023-11-20 13:00:00,Mobile,Meta Ads
4143,750,2023-11-20 14:00:00,Desktop,Email
4144,1182,2023-11-20 15:00:00,Mobile,Google Ads
4145,569,2023-11-20 16:00:00,Mobile,Email
4146,100,2023-11-20 17:00:00,Mobile,Google Ads
4147,635,2023-11-20 18:00:00,Mobile,Google Ads
4148,1065,2023-11-20 19:00:00,Desktop,Email
4149,409,2023-11-20 20:00:00,Desktop,Organic
4150,1073,2023-11-20 21:00:00,Desktop,Meta Ads
4151,1480,2023-11-20 22:00:00,Mobile,Google Ads
4152,552,2023-11-20 23:00:00,Desktop,Google Ads
4153,489,2023-11-21 00:00:00,Desktop,Email
4154,1456,2023-11-21 01:00:00,Mobile,Referral
4155,737,2023-11-21 02:00:00,Mobile,Organic
4156,731,2023-11-21 03:00:00,Mobile,Meta Ads
4157,1056,2023-11-21 04:00:00,Mobile,Email
4158,884,2023-11-21 05:00:00,Mobile,Google Ads
4159,1348,2023-11-21 06:00:00,Mobile,Google Ads
4160,985,2023-11-21 07:00:00,Mobile,Referral
4161,31,2023-11-21 08:00:00,Desktop,Google Ads
4162,440,2023-11-21 09:00:00,Desktop,Meta Ads
4163,1165,2023-11-21 10:00:00,Mobile,Referral
4164,1183,2023-11-21 11:00:00,Mobile,Google Ads
4165,1078,2023-11-21 12:00:00,Desktop,Referral
4166,365,2023-11-21 13:00:00,Mobile,Organic
4167,829,2023-11-21 14:00:00,Desktop,Email
4168,53,2023-11-21 15:00:00,Desktop,Referral
4169,1363,2023-11-21 16:00:00,Desktop,Referral
4170,166,2023-11-21 17:00:00,Mobile,Google Ads
4171,77,2023-11-21 18:00:00,Mobile,Organic
4172,1291,2023-11-21 19:00:00,Tablet,Email
4173,995,2023-11-21 20:00:00,Mobile,Google Ads
4174,351,2023-11-21 21:00:00,Mobile,Organic
4175,861,2023-11-21 22:00:00,Mobile,Google Ads
4176,838,2023-11-21 23:00:00,Mobile,Meta Ads
4177,1087,2023-11-22 00:00:00,Mobile,Meta Ads
4178,663,2023-11-22 01:00:00,Desktop,Referral
4179,1175,2023-11-22 02:00:00,Desktop,Referral
4180,1140,2023-11-22 03:00:00,Mobile,Google Ads
4181,970,2023-11-22 04:00:00,Desktop,Email
4182,122,2023-11-22 05:00:00,Mobile,Email
4183,155,2023-11-22 06:00:00,Mobile,Referral
4184,1319,2023-11-22 07:00:00,Mobile,Meta Ads
4185,28,2023-11-22 08:00:00,Desktop,Meta Ads
4186,1176,2023-11-22 09:00:00,Mobile,Google Ads
4187,569,2023-11-22 10:00:00,Mobile,Referral
4188,1122,2023-11-22 11:00:00,Desktop,Referral
4189,489,2023-11-22 12:00:00,Desktop,Google Ads
4190,899,2023-11-22 13:00:00,Desktop,Organic
4191,513,2023-11-22 14:00:00,Desktop,Meta Ads
4192,220,2023-11-22 15:00:00,Desktop,Google Ads
4193,1496,2023-11-22 16:00:00,Desktop,Google Ads
4194,1468,2023-11-22 17:00:00,Desktop,Email
4195,469,2023-11-22 18:00:00,Mobile,Referral
4196,243,2023-11-22 19:00:00,Mobile,Meta Ads
4197,1216,2023-11-22 20:00:00,Mobile,Organic
4198,1357,2023-11-22 21:00:00,Desktop,Meta Ads
4199,1205,2023-11-22 22:00:00,Desktop,Referral
4200,412,2023-11-22 23:00:00,Desktop,Meta Ads
4201,911,2023-11-23 00:00:00,Desktop,Email
4202,694,2023-11-23 01:00:00,Desktop,Meta Ads
4203,1033,2023-11-23 02:00:00,Desktop,Email
4204,1007,2023-11-23 03:00:00,Mobile,Organic
4205,874,2023-11-23 04:00:00,Mobile,Google Ads
4206,80,2023-11-23 05:00:00,Mobile,Organic
4207,129,2023-11-23 06:00:00,Mobile,Meta Ads
4208,1343,2023-11-23 07:00:00,Desktop,Google Ads
4209,1317,2023-11-23 08:00:00,Desktop,Organic
4210,492,2023-11-23 09:00:00,Mobile,Referral
4211,886,2023-11-23 10:00:00,Desktop,Organic
4212,421,2023-11-23 11:00:00,Mobile,Google Ads
4213,969,2023-11-23 12:00:00,Mobile,Email
4214,1131,2023-11-23 13:00:00,Mobile,Referral
4215,1086,2023-11-23 14:00:00,Mobile,Google Ads
4216,701,2023-11-23 15:00:00,Desktop,Meta Ads
4217,332,2023-11-23 16:00:00,Mobile,Meta Ads
4218,252,2023-11-23 17:00:00,Mobile,Referral
4219,930,2023-11-23 18:00:00,Mobile,Email
4220,1388,2023-11-23 19:00:00,Desktop,Meta Ads
4221,848,2023-11-23 20:00:00,Desktop,Google Ads
4222,208,2023-11-23 21:00:00,Mobile,Meta Ads
4223,603,2023-11-23 22:00:00,Tablet,Referral
4224,47,2023-11-23 23:00:00,Desktop,Referral
4225,856,2023-11-24 00:00:00,Desktop,Referral
4226,1210,2023-11-24 01:00:00,Mobile,Organic
4227,1119,2023-11-24 02:00:00,Desktop,Organic
4228,1055,2023-11-24 03:00:00,Mobile,Email
4229,623,2023-11-24 04:00:00,Desktop,Meta Ads
4230,221,2023-11-24 05:00:00,Mobile,Email
4231,1213,2023-11-24 06:00:00,Mobile,Referral
4232,283,2023-11-24 07:00:00,Desktop,Referral
4233,963,2023-11-24 08:00:00,Desktop,Meta Ads
4234,1070,2023-11-24 09:00:00,Mobile,Google Ads
4235,903,2023-11-24 10:00:00,Desktop,Meta Ads
4236,290,2023-11-24 11:00:00,Desktop,Meta Ads
4237,502,2023-11-24 12:00:00,Mobile,Referral
4238,1309,2023-11-24 13:00:00,Desktop,Email
4239,773,2023-11-24 14:00:00,Mobile,Organic
4240,513,2023-11-24 15:00:00,Desktop,Organic
4241,1363,2023-11-24 16:00:00,Desktop,Google Ads
4242,1050,2023-11-24 17:00:00,Desktop,Meta Ads
4243,997,2023-11-24 18:00:00,Mobile,Organic
4244,697,2023-11-24 19:00:00,Mobile,Meta Ads
4245,605,2023-11-24 20:00:00,Mobile,Referral
4246,742,2023-11-24 21:00:00,Desktop,Referral
4247,1129,2023-11-24 22:00:00,Mobile,Meta Ads
4248,109,2023-11-24 23:00:00,Mobile,Email
4249,687,2023-11-25 00:00:00,Mobile,Referral
4250,1284,2023-11-25 01:00:00,Desktop,Referral
4251,457,2023-11-25 02:00:00,Mobile,Google Ads
4252,1252,2023-11-25 03:00:00,Mobile,Email
4253,466,2023-11-25 04:00:00,Desktop,Referral
4254,839,2023-11-25 05:00:00,Mobile,Google Ads
4255,184,2023-11-25 06:00:00,Mobile,Email
4256,1025,2023-11-25 07:00:00,Tablet,Referral
4257,171,2023-11-25 08:00:00,Mobile,Google Ads
4258,1335,2023-11-25 09:00:00,Desktop,Referral
4259,239,2023-11-25 10:00:00,Mobile,Meta Ads
4260,1404,2023-11-25 11:00:00,Desktop,Email
4261,427,2023-11-25 12:00:00,Mobile,Referral
4262,1149,2023-11-25 13:00:00,Desktop,Meta Ads
4263,324,2023-11-25 14:00:00,Tablet,Email
4264,414,2023-11-25 15:00:00,Desktop,Email
4265,1353,2023-11-25 16:00:00,Mobile,Meta Ads
4266,551,2023-11-25 17:00:00,Mobile,Meta Ads
4267,686,2023-11-25 18:00:00,Mobile,Referral
4268,1103,2023-11-25 19:00:00,Mobile,Referral
4269,396,2023-11-25 20:00:00,Mobile,Meta Ads
4270,579,2023-11-25 21:00:00,Mobile,Organic
4271,617,2023-11-25 22:00:00,Mobile,Organic
4272,696,2023-11-25 23:00:00,Tablet,Organic
4273,270,2023-11-26 00:00:00,Mobile,Organic
4274,210,2023-11-26 01:00:00,Mobile,Meta Ads
4275,1189,2023-11-26 02:00:00,Tablet,Google Ads
4276,80,2023-11-26 03:00:00,Mobile,Google Ads
4277,1420,2023-11-26 04:00:00,Mobile,Referral
4278,1348,2023-11-26 05:00:00,Desktop,Organic
4279,927,2023-11-26 06:00:00,Desktop,Email
4280,128,2023-11-26 07:00:00,Desktop,Google Ads
4281,256,2023-11-26 08:00:00,Desktop,Organic
4282,1143,2023-11-26 09:00:00,Mobile,Meta Ads
4283,54,2023-11-26 10:00:00,Mobile,Referral
4284,268,2023-11-26 11:00:00,Mobile,Referral
4285,870,2023-11-26 12:00:00,Desktop,Google Ads
4286,569,2023-11-26 13:00:00,Desktop,Referral
4287,664,2023-11-26 14:00:00,Mobile,Email
4288,475,2023-11-26 15:00:00,Mobile,Meta Ads
4289,11,2023-11-26 16:00:00,Mobile,Meta Ads
4290,391,2023-11-26 17:00:00,Desktop,Organic
4291,90,2023-11-26 18:00:00,Mobile,Referral
4292,912,2023-11-26 19:00:00,Mobile,Email
4293,1325,2023-11-26 20:00:00,Mobile,Referral
4294,151,2023-11-26 21:00:00,Mobile,Meta Ads
4295,1248,2023-11-26 22:00:00,Mobile,Meta Ads
4296,576,2023-11-26 23:00:00,Desktop,Meta Ads
4297,911,2023-11-27 00:00:00,Mobile,Email
4298,503,2023-11-27 01:00:00,Mobile,Referral
4299,1205,2023-11-27 02:00:00,Mobile,Organic
4300,657,2023-11-27 03:00:00,Desktop,Meta Ads
4301,1315,2023-11-27 04:00:00,Mobile,Organic
4302,1173,2023-11-27 05:00:00,Desktop,Google Ads
4303,435,2023-11-27 06:00:00,Mobile,Google Ads
4304,1210,2023-11-27 07:00:00,Mobile,Google Ads
4305,669,2023-11-27 08:00:00,Mobile,Referral
4306,885,2023-11-27 09:00:00,Mobile,Referral
4307,109,2023-11-27 10:00:00,Desktop,Organic
4308,555,2023-11-27 11:00:00,Mobile,Referral
4309,575,2023-11-27 12:00:00,Desktop,Meta Ads
4310,1139,2023-11-27 13:00:00,Mobile,Referral
4311,437,2023-11-27 14:00:00,Desktop,Google Ads
4312,560,2023-11-27 15:00:00,Desktop,Google Ads
4313,924,2023-11-27 16:00:00,Mobile,Organic
4314,1281,2023-11-27 17:00:00,Mobile,Google Ads
4315,1109,2023-11-27 18:00:00,Mobile,Referral
4316,1021,2023-11-27 19:00:00,Desktop,Google Ads
4317,527,2023-11-27 20:00:00,Mobile,Meta Ads
4318,153,2023-11-27 21:00:00,Mobile,Email
4319,1450,2023-11-27 22:00:00,Mobile,Organic
4320,824,2023-11-27 23:00:00,Desktop,Meta Ads
4321,1500,2023-11-28 00:00:00,Desktop,Organic
4322,1003,2023-11-28 01:00:00,Desktop,Email
4323,566,2023-11-28 02:00:00,Mobile,Google Ads
4324,682,2023-11-28 03:00:00,Desktop,Email
4325,278,2023-11-28 04:00:00,Mobile,Meta Ads
4326,411,2023-11-28 05:00:00,Desktop,Meta Ads
4327,243,2023-11-28 06:00:00,Desktop,Organic
4328,296,2023-11-28 07:00:00,Mobile,Meta Ads
4329,1300,2023-11-28 08:00:00,Tablet,Meta Ads
4330,661,2023-11-28 09:00:00,Mobile,Referral
4331,911,2023-11-28 10:00:00,Mobile,Referral
4332,1078,2023-11-28 11:00:00,Mobile,Google Ads
4333,1286,2023-11-28 12:00:00,Mobile,Email
4334,330,2023-11-28 13:00:00,Desktop,Organic
4335,1250,2023-11-28 14:00:00,Desktop,Referral
4336,1019,2023-11-28 15:00:00,Desktop,Organic
4337,744,2023-11-28 16:00:00,Mobile,Referral
4338,1304,2023-11-28 17:00:00,Desktop,Email
4339,763,2023-11-28 18:00:00,Mobile,Referral
4340,711,2023-11-28 19:00:00,Mobile,Meta Ads
4341,1220,2023-11-28 20:00:00,Mobile,Referral
4342,53,2023-11-28 21:00:00,Desktop,Google Ads
4343,1326,2023-11-28 22:00:00,Mobile,Google Ads
4344,63,2023-11-28 23:00:00,Tablet,Google Ads
4345,541,2023-11-29 00:00:00,Mobile,Email
4346,252,2023-11-29 01:00:00,Mobile,Organic
4347,806,2023-11-29 02:00:00,Desktop,Referral
4348,112,2023-11-29 03:00:00,Desktop,Google Ads
4349,680,2023-11-29 04:00:00,Desktop,Google Ads
4350,468,2023-11-29 05:00:00,Tablet,Meta Ads
4351,336,2023-11-29 06:00:00,Desktop,Email
4352,1048,2023-11-29 07:00:00,Desktop,Meta Ads
4353,926,2023-11-29 08:00:00,Mobile,Google Ads
4354,154,2023-11-29 09:00:00,Desktop,Referral
4355,464,2023-11-29 10:00:00,Mobile,Email
4356,127,2023-11-29 11:00:00,Mobile,Google Ads
4357,793,2023-11-29 12:00:00,Mobile,Email
4358,378,2023-11-29 13:00:00,Desktop,Organic
4359,1455,2023-11-29 14:00:00,Mobile,Google Ads
4360,1322,2023-11-29 15:00:00,Mobile,Meta Ads
4361,1058,2023-11-29 16:00:00,Tablet,Organic
4362,1043,2023-11-29 17:00:00,Mobile,Meta Ads
4363,694,2023-11-29 18:00:00,Desktop,Meta Ads
4364,982,2023-11-29 19:00:00,Mobile,Email
4365,785,2023-11-29 20:00:00,Desktop,Referral
4366,165,2023-11-29 21:00:00,Mobile,Google Ads
4367,114,2023-11-29 22:00:00,Mobile,Meta Ads
4368,827,2023-11-29 23:00:00,Mobile,Email
4369,69,2023-11-30 00:00:00,Desktop,Organic
4370,343,2023-11-30 01:00:00,Mobile,Meta Ads
4371,1277,2023-11-30 02:00:00,Mobile,Organic
4372,437,2023-11-30 03:00:00,Desktop,Meta Ads
4373,694,2023-11-30 04:00:00,Desktop,Referral
4374,168,2023-11-30 05:00:00,Mobile,Meta Ads
4375,244,2023-11-30 06:00:00,Mobile,Google Ads
4376,919,2023-11-30 07:00:00,Desktop,Email
4377,1004,2023-11-30 08:00:00,Desktop,Referral
4378,1152,2023-11-30 09:00:00,Desktop,Referral
4379,1004,2023-11-30 10:00:00,Desktop,Organic
4380,796,2023-11-30 11:00:00,Desktop,Meta Ads
4381,1418,2023-11-30 12:00:00,Mobile,Meta Ads
4382,1310,2023-11-30 13:00:00,Mobile,Meta Ads
4383,294,2023-11-30 14:00:00,Tablet,Google Ads
4384,1485,2023-11-30 15:00:00,Mobile,Email
4385,726,2023-11-30 16:00:00,Mobile,Google Ads
4386,280,2023-11-30 17:00:00,Mobile,Meta Ads
4387,277,2023-11-30 18:00:00,Mobile,Google Ads
4388,904,2023-11-30 19:00:00,Desktop,Organic
4389,1235,2023-11-30 20:00:00,Tablet,Meta Ads
4390,1467,2023-11-30 21:00:00,Mobile,Referral
4391,223,2023-11-30 22:00:00,Desktop,Google Ads
4392,1300,2023-11-30 23:00:00,Desktop,Referral
4393,846,2023-12-01 00:00:00,Mobile,Meta Ads
4394,128,2023-12-01 01:00:00,Mobile,Referral
4395,311,2023-12-01 02:00:00,Mobile,Email
4396,506,2023-12-01 03:00:00,Mobile,Organic
4397,416,2023-12-01 04:00:00,Desktop,Organic
4398,881,2023-12-01 05:00:00,Mobile,Email
4399,485,2023-12-01 06:00:00,Mobile,Meta Ads
4400,1479,2023-12-01 07:00:00,Mobile,Google Ads
4401,1054,2023-12-01 08:00:00,Desktop,Meta Ads
4402,82,2023-12-01 09:00:00,Desktop,Google Ads
4403,493,2023-12-01 10:00:00,Mobile,Email
4404,1150,2023-12-01 11:00:00,Mobile,Google Ads
4405,1266,2023-12-01 12:00:00,Desktop,Organic
4406,1328,2023-12-01 13:00:00,Mobile,Referral
4407,1217,2023-12-01 14:00:00,Mobile,Referral
4408,1295,2023-12-01 15:00:00,Mobile,Meta Ads
4409,1409,2023-12-01 16:00:00,Desktop,Meta Ads
4410,1292,2023-12-01 17:00:00,Desktop,Meta Ads
