cart_event_id,session_id,product_id,event_time,action
5492,4073,13,2023-09-23 09:30:00,add_to_cart
5493,4026,60,2023-09-23 10:00:00,add_to_cart
5494,431,36,2023-09-23 10:30:00,view
5495,1858,34,2023-09-23 11:00:00,view
5496,720,55,2023-09-23 11:30:00,view
5497,3786,33,2023-09-23 12:00:00,view
5498,1530,11,2023-09-23 12:30:00,add_to_cart
5499,699,14,2023-09-23 13:00:00,view
5500,4401,8,2023-09-23 13:30:00,add_to_cart
5501,4664,5,2023-09-23 14:00:00,add_to_cart
5502,1100,31,2023-09-23 14:30:00,add_to_cart
5503,1753,22,2023-09-23 15:00:00,view
5504,1901,80,2023-09-23 15:30:00,view
5505,3424,78,2023-09-23 16:00:00,view
5506,684,15,2023-09-23 16:30:00,view
5507,138,30,2023-09-23 17:00:00,add_to_cart
5508,4587,65,2023-09-23 17:30:00,add_to_cart
5509,2192,9,2023-09-23 18:00:00,add_to_cart
5510,163,15,2023-09-23 18:30:00,add_to_cart
5511,3131,43,2023-09-23 19:00:00,add_to_cart
5512,2050,71,2023-09-23 19:30:00,view
5513,1853,17,2023-09-23 20:00:00,view
5514,1371,46,2023-09-23 20:30:00,add_to_cart
5515,1762,12,2023-09-23 21:00:00,add_to_cart
5516,1400,10,2023-09-23 21:30:00,view
5517,3379,64,2023-09-23 22:00:00,add_to_cart
5518,4639,80,2023-09-23 22:30:00,view
5519,2721,58,2023-09-23 23:00:00,add_to_cart
5520,2516,38,2023-09-23 23:30:00,add_to_cart
5521,4621,33,2023-09-24 00:00:00,add_to_cart
5522,4287,17,2023-09-24 00:30:00,add_to_cart
5523,4611,13,2023-09-24 01:00:00,view
5524,3888,29,2023-09-24 01:30:00,add_to_cart
5525,971,52,2023-09-24 02:00:00,add_to_cart
5526,1884,47,2023-09-24 02:30:00,view
5527,2065,2,2023-09-24 03:00:00,add_to_cart
5528,3932,63,2023-09-24 03:30:00,add_to_cart
5529,2567,45,2023-09-24 04:00:00,view
5530,712,49,2023-09-24 04:30:00,add_to_cart
5531,970,62,2023-09-24 05:00:00,view
5532,438,33,2023-09-24 05:30:00,add_to_cart
5533,3291,19,2023-09-24 06:00:00,add_to_cart
5534,1895,71,2023-09-24 06:30:00,view
5535,940,50,2023-09-24 07:00:00,add_to_cart
5536,2351,4,2023-09-24 07:30:00,view
5537,3638,29,2023-09-24 08:00:00,view
5538,963,12,2023-09-24 08:30:00,add_to_cart
5539,16,57,2023-09-24 09:00:00,view
5540,2756,32,2023-09-24 09:30:00,view
5541,4656,40,2023-09-24 10:00:00,view
5542,723,7,2023-09-24 10:30:00,add_to_cart
5543,2080,26,2023-09-24 11:00:00,view
5544,4323,59,2023-09-24 11:30:00,add_to_cart
5545,1224,72,2023-09-24 12:00:00,view
5546,2763,6,2023-09-24 12:30:00,view
5547,2144,7,2023-09-24 13:00:00,view
5548,4731,34,2023-09-24 13:30:00,view
5549,1524,44,2023-09-24 14:00:00,view
5550,1655,64,2023-09-24 14:30:00,view
5551,422,40,2023-09-24 15:00:00,view
5552,678,73,2023-09-24 15:30:00,add_to_cart
5553,3967,73,2023-09-24 16:00:00,add_to_cart
5554,3798,25,2023-09-24 16:30:00,add_to_cart
5555,4358,47,2023-09-24 17:00:00,add_to_cart
5556,2778,11,2023-09-24 17:30:00,view
5557,4349,14,2023-09-24 18:00:00,view
5558,1843,14,2023-09-24 18:30:00,add_to_cart
5559,3586,39,2023-09-24 19:00:00,add_to_cart
5560,2296,55,2023-09-24 19:30:00,add_to_cart
5561,3900,23,2023-09-24 20:00:00,view
5562,2045,56,2023-09-24 20:30:00,view
5563,4493,19,2023-09-24 21:00:00,add_to_cart
5564,3036,10,2023-09-24 21:30:00,view
5565,3211,78,2023-09-24 22:00:00,add_to_cart
5566,3673,59,2023-09-24 22:30:00,add_to_cart
5567,999,15,2023-09-24 23:00:00,view
5568,4556,44,2023-09-24 23:30:00,add_to_cart
5569,2997,64,2023-09-25 00:00:00,view
5570,851,7,2023-09-25 00:30:00,add_to_cart
5571,1872,6,2023-09-25 01:00:00,add_to_cart
5572,1944,64,2023-09-25 01:30:00,view
5573,4228,22,2023-09-25 02:00:00,add_to_cart
5574,2672,78,2023-09-25 02:30:00,view
5575,4223,71,2023-09-25 03:00:00,view
5576,3457,3,2023-09-25 03:30:00,view
5577,451,46,2023-09-25 04:00:00,add_to_cart
5578,3577,31,2023-09-25 04:30:00,add_to_cart
5579,2900,44,2023-09-25 05:00:00,add_to_cart
5580,1818,75,2023-09-25 05:30:00,add_to_cart
5581,4131,72,2023-09-25 06:00:00,add_to_cart
5582,2421,70,2023-09-25 06:30:00,add_to_cart
5583,4788,44,2023-09-25 07:00:00,view
5584,3602,51,2023-09-25 07:30:00,add_to_cart
5585,4794,60,2023-09-25 08:00:00,view
5586,1260,37,2023-09-25 08:30:00,view
5587,2723,78,2023-09-25 09:00:00,view
5588,3351,39,2023-09-25 09:30:00,add_to_cart
5589,967,5,2023-09-25 10:00:00,add_to_cart
5590,4003,26,2023-09-25 10:30:00,view
5591,903,30,2023-09-25 11:00:00,add_to_cart
5592,3337,56,2023-09-25 11:30:00,view
5593,1565,19,2023-09-25 12:00:00,view
5594,805,77,2023-09-25 12:30:00,view
5595,367,59,2023-09-25 13:00:00,view
5596,1937,8,2023-09-25 13:30:00,view
5597,4574,41,2023-09-25 14:00:00,view
5598,3260,39,2023-09-25 14:30:00,view
5599,1349,14,2023-09-25 15:00:00,add_to_cart
5600,946,34,2023-09-25 15:30:00,view
5601,3007,38,2023-09-25 16:00:00,view
5602,3700,42,2023-09-25 16:30:00,view
5603,1926,26,2023-09-25 17:00:00,add_to_cart
5604,315,28,2023-09-25 17:30:00,view
5605,1923,31,2023-09-25 18:00:00,view
5606,421,73,2023-09-25 18:30:00,add_to_cart
5607,223,42,2023-09-25 19:00:00,view
5608,1133,30,2023-09-25 19:30:00,view
5609,2345,48,2023-09-25 20:00:00,add_to_cart
5610,4505,23,2023-09-25 20:30:00,add_to_cart
5611,3668,22,2023-09-25 21:00:00,add_to_cart
5612,2437,17,2023-09-25 21:30:00,add_to_cart
5613,4708,35,2023-09-25 22:00:00,add_to_cart
5614,3825,2,2023-09-25 22:30:00,add_to_cart
5615,3875,56,2023-09-25 23:00:00,view
5616,85,6,2023-09-25 23:30:00,add_to_cart
5617,2429,33,2023-09-26 00:00:00,view
5618,2161,67,2023-09-26 00:30:00,add_to_cart
5619,2018,27,2023-09-26 01:00:00,view
5620,2762,62,2023-09-26 01:30:00,view
5621,2669,45,2023-09-26 02:00:00,view
5622,1117,58,2023-09-26 02:30:00,view
5623,3572,43,2023-09-26 03:00:00,view
5624,1840,30,2023-09-26 03:30:00,add_to_cart
5625,4523,39,2023-09-26 04:00:00,view
5626,336,14,2023-09-26 04:30:00,view
5627,683,53,2023-09-26 05:00:00,view
5628,4726,35,2023-09-26 05:30:00,view
5629,3202,13,2023-09-26 06:00:00,view
5630,1527,71,2023-09-26 06:30:00,add_to_cart
5631,2279,38,2023-09-26 07:00:00,view
5632,4146,10,2023-09-26 07:30:00,view
5633,191,49,2023-09-26 08:00:00,view
5634,607,11,2023-09-26 08:30:00,view
5635,2598,38,2023-09-26 09:00:00,add_to_cart
5636,1654,51,2023-09-26 09:30:00,view
5637,2880,33,2023-09-26 10:00:00,add_to_cart
5638,4501,2,2023-09-26 10:30:00,add_to_cart
5639,3885,2,2023-09-26 11:00:00,view
5640,5000,68,2023-09-26 11:30:00,add_to_cart
5641,1207,36,2023-09-26 12:00:00,add_to_cart
5642,4760,5,2023-09-26 12:30:00,view
5643,2531,14,2023-09-26 13:00:00,add_to_cart
5644,2169,56,2023-09-26 13:30:00,add_to_cart
5645,2938,60,2023-09-26 14:00:00,view
5646,2681,80,2023-09-26 14:30:00,view
5647,1156,78,2023-09-26 15:00:00,add_to_cart
5648,3506,32,2023-09-26 15:30:00,view
5649,2544,23,2023-09-26 16:00:00,add_to_cart
5650,3941,76,2023-09-26 16:30:00,view
5651,1619,78,2023-09-26 17:00:00,add_to_cart
5652,3734,7,2023-09-26 17:30:00,view
5653,807,29,2023-09-26 18:00:00,add_to_cart
5654,2433,56,2023-09-26 18:30:00,add_to_cart
5655,3674,31,2023-09-26 19:00:00,view
5656,2567,5,2023-09-26 19:30:00,view
5657,3448,68,2023-09-26 20:00:00,view
5658,48,80,2023-09-26 20:30:00,add_to_cart
5659,2483,70,2023-09-26 21:00:00,view
5660,2460,14,2023-09-26 21:30:00,view
5661,3008,67,2023-09-26 22:00:00,view
5662,1771,34,2023-09-26 22:30:00,view
5663,1830,38,2023-09-26 23:00:00,view
5664,4217,24,2023-09-26 23:30:00,add_to_cart
5665,1233,29,2023-09-27 00:00:00,view
5666,2862,38,2023-09-27 00:30:00,add_to_cart
5667,2431,30,2023-09-27 01:00:00,add_to_cart
5668,599,65,2023-09-27 01:30:00,add_to_cart
5669,2339,37,2023-09-27 02:00:00,add_to_cart
5670,4591,56,2023-09-27 02:30:00,add_to_cart
5671,3935,25,2023-09-27 03:00:00,view
5672,2162,29,2023-09-27 03:30:00,add_to_cart
5673,654,64,2023-09-27 04:00:00,add_to_cart
5674,2785,34,2023-09-27 04:30:00,add_to_cart
5675,4661,54,2023-09-27 05:00:00,view
5676,3289,52,2023-09-27 05:30:00,view
5677,1202,42,2023-09-27 06:00:00,add_to_cart
5678,2673,76,2023-09-27 06:30:00,view
5679,4687,60,2023-09-27 07:00:00,add_to_cart
5680,87,16,2023-09-27 07:30:00,add_to_cart
5681,3673,17,2023-09-27 08:00:00,view
5682,3946,26,2023-09-27 08:30:00,add_to_cart
5683,3405,40,2023-09-27 09:00:00,add_to_cart
5684,637,17,2023-09-27 09:30:00,view
5685,731,34,2023-09-27 10:00:00,view
5686,1272,49,2023-09-27 10:30:00,add_to_cart
5687,1299,47,2023-09-27 11:00:00,add_to_cart
5688,1520,55,2023-09-27 11:30:00,add_to_cart
5689,2640,57,2023-09-27 12:00:00,view
5690,2325,37,2023-09-27 12:30:00,view
5691,4444,1,2023-09-27 13:00:00,view
5692,172,62,2023-09-27 13:30:00,view
5693,2903,70,2023-09-27 14:00:00,view
5694,1710,76,2023-09-27 14:30:00,view
5695,1620,76,2023-09-27 15:00:00,add_to_cart
5696,1692,55,2023-09-27 15:30:00,view
5697,1812,63,2023-09-27 16:00:00,add_to_cart
5698,2688,37,2023-09-27 16:30:00,add_to_cart
5699,4731,80,2023-09-27 17:00:00,view
5700,1034,3,2023-09-27 17:30:00,view
5701,1,42,2023-09-27 18:00:00,add_to_cart
5702,1336,69,2023-09-27 18:30:00,add_to_cart
5703,190,73,2023-09-27 19:00:00,add_to_cart
5704,4141,31,2023-09-27 19:30:00,view
5705,4668,62,2023-09-27 20:00:00,add_to_cart
5706,1428,65,2023-09-27 20:30:00,view
5707,4604,12,2023-09-27 21:00:00,add_to_cart
5708,2108,19,2023-09-27 21:30:00,add_to_cart
5709,4886,25,2023-09-27 22:00:00,add_to_cart
5710,1611,5,2023-09-27 22:30:00,view
5711,1103,38,2023-09-27 23:00:00,add_to_cart
5712,3567,55,2023-09-27 23:30:00,view
5713,689,47,2023-09-28 00:00:00,view
5714,2351,27,2023-09-28 00:30:00,add_to_cart
5715,4326,61,2023-09-28 01:00:00,add_to_cart
5716,422,14,2023-09-28 01:30:00,view
5717,3037,49,2023-09-28 02:00:00,view
5718,4027,28,2023-09-28 02:30:00,view
5719,1907,65,2023-09-28 03:00:00,view
5720,1327,15,2023-09-28 03:30:00,add_to_cart
5721,1933,72,2023-09-28 04:00:00,add_to_cart
5722,3272,28,2023-09-28 04:30:00,view
5723,4581,1,2023-09-28 05:00:00,add_to_cart
5724,3755,27,2023-09-28 05:30:00,add_to_cart
5725,3494,19,2023-09-28 06:00:00,view
5726,4250,48,2023-09-28 06:30:00,add_to_cart
5727,2736,78,2023-09-28 07:00:00,add_to_cart
5728,2869,18,2023-09-28 07:30:00,view
5729,4182,60,2023-09-28 08:00:00,add_to_cart
5730,4945,39,2023-09-28 08:30:00,add_to_cart
5731,771,7,2023-09-28 09:00:00,view
5732,3670,44,2023-09-28 09:30:00,view
5733,4128,37,2023-09-28 10:00:00,view
5734,841,15,2023-09-28 10:30:00,add_to_cart
5735,1920,17,2023-09-28 11:00:00,add_to_cart
5736,1820,45,2023-09-28 11:30:00,view
5737,2587,3,2023-09-28 12:00:00,view
5738,4469,76,2023-09-28 12:30:00,add_to_cart
5739,1462,68,2023-09-28 13:00:00,view
5740,2333,33,2023-09-28 13:30:00,view
5741,1036,30,2023-09-28 14:00:00,add_to_cart
5742,2146,60,2023-09-28 14:30:00,view
5743,1551,1,2023-09-28 15:00:00,add_to_cart
5744,3487,7,2023-09-28 15:30:00,view
5745,1026,76,2023-09-28 16:00:00,view
5746,736,80,2023-09-28 16:30:00,view
5747,1465,32,2023-09-28 17:00:00,add_to_cart
5748,4410,10,2023-09-28 17:30:00,view
5749,4186,32,2023-09-28 18:00:00,add_to_cart
5750,3879,34,2023-09-28 18:30:00,add_to_cart
5751,3614,22,2023-09-28 19:00:00,add_to_cart
5752,1662,26,2023-09-28 19:30:00,view
5753,3900,37,2023-09-28 20:00:00,view
5754,641,34,2023-09-28 20:30:00,add_to_cart
5755,4276,40,2023-09-28 21:00:00,add_to_cart
5756,3210,42,2023-09-28 21:30:00,add_to_cart
5757,4021,80,2023-09-28 22:00:00,add_to_cart
5758,3175,33,2023-09-28 22:30:00,view
5759,2387,38,2023-09-28 23:00:00,add_to_cart
5760,4043,59,2023-09-28 23:30:00,view
5761,1071,22,2023-09-29 00:00:00,view
5762,4614,50,2023-09-29 00:30:00,add_to_cart
5763,109,72,2023-09-29 01:00:00,add_to_cart
5764,896,10,2023-09-29 01:30:00,add_to_cart
5765,1929,68,2023-09-29 02:00:00,add_to_cart
5766,2037,40,2023-09-29 02:30:00,add_to_cart
5767,2929,24,2023-09-29 03:00:00,add_to_cart
5768,3756,77,2023-09-29 03:30:00,add_to_cart
5769,1068,23,2023-09-29 04:00:00,add_to_cart
5770,3760,58,2023-09-29 04:30:00,view
5771,3163,43,2023-09-29 05:00:00,add_to_cart
5772,984,74,2023-09-29 05:30:00,add_to_cart
5773,1887,79,2023-09-29 06:00:00,view
5774,3055,7,2023-09-29 06:30:00,add_to_cart
5775,657,67,2023-09-29 07:00:00,add_to_cart
5776,1822,21,2023-09-29 07:30:00,add_to_cart
5777,2807,41,2023-09-29 08:00:00,view
5778,767,10,2023-09-29 08:30:00,view
5779,3905,13,2023-09-29 09:00:00,view
5780,389,63,2023-09-29 09:30:00,view
5781,1369,43,2023-09-29 10:00:00,view
5782,3979,20,2023-09-29 10:30:00,add_to_cart
5783,4889,20,2023-09-29 11:00:00,add_to_cart
5784,1838,65,2023-09-29 11:30:00,view
5785,2314,47,2023-09-29 12:00:00,add_to_cart
5786,4480,3,2023-09-29 12:30:00,view
5787,261,68,2023-09-29 13:00:00,add_to_cart
5788,320,9,2023-09-29 13:30:00,view
5789,1066,35,2023-09-29 14:00:00,view
5790,634,13,2023-09-29 14:30:00,view
5791,2049,16,2023-09-29 15:00:00,add_to_cart
5792,11,36,2023-09-29 15:30:00,view
5793,1691,48,2023-09-29 16:00:00,view
5794,1129,9,2023-09-29 16:30:00,add_to_cart
5795,4337,51,2023-09-29 17:00:00,add_to_cart
5796,4246,79,2023-09-29 17:30:00,add_to_cart
5797,4461,67,2023-09-29 18:00:00,add_to_cart
5798,2901,75,2023-09-29 18:30:00,add_to_cart
5799,2429,75,2023-09-29 19:00:00,add_to_cart
5800,1042,50,2023-09-29 19:30:00,view
5801,3379,37,2023-09-29 20:00:00,add_to_cart
5802,470,11,2023-09-29 20:30:00,view
5803,557,62,2023-09-29 21:00:00,add_to_cart
5804,420,76,2023-09-29 21:30:00,add_to_cart
5805,2873,71,2023-09-29 22:00:00,add_to_cart
5806,2616,4,2023-09-29 22:30:00,add_to_cart
5807,1470,62,2023-09-29 23:00:00,add_to_cart
5808,3422,16,2023-09-29 23:30:00,view
5809,2446,46,2023-09-30 00:00:00,view
5810,2508,6,2023-09-30 00:30:00,view
5811,2196,32,2023-09-30 01:00:00,add_to_cart
5812,4959,32,2023-09-30 01:30:00,add_to_cart
5813,2555,2,2023-09-30 02:00:00,add_to_cart
5814,1670,68,2023-09-30 02:30:00,add_to_cart
5815,1870,32,2023-09-30 03:00:00,view
5816,4757,25,2023-09-30 03:30:00,view
5817,3619,41,2023-09-30 04:00:00,add_to_cart
5818,3460,74,2023-09-30 04:30:00,add_to_cart
5819,430,17,2023-09-30 05:00:00,add_to_cart
5820,3659,50,2023-09-30 05:30:00,view
5821,1815,10,2023-09-30 06:00:00,add_to_cart
5822,4790,20,2023-09-30 06:30:00,add_to_cart
5823,3860,11,2023-09-30 07:00:00,view
5824,4940,18,2023-09-30 07:30:00,add_to_cart
5825,805,3,2023-09-30 08:00:00,view
5826,538,76,2023-09-30 08:30:00,view
5827,1455,45,2023-09-30 09:00:00,add_to_cart
5828,636,71,2023-09-30 09:30:00,view
5829,4775,24,2023-09-30 10:00:00,view
5830,4152,79,2023-09-30 10:30:00,view
5831,1897,15,2023-09-30 11:00:00,add_to_cart
5832,1285,5,2023-09-30 11:30:00,add_to_cart
5833,4100,24,2023-09-30 12:00:00,add_to_cart
5834,157,32,2023-09-30 12:30:00,view
5835,639,34,2023-09-30 13:00:00,view
5836,4297,29,2023-09-30 13:30:00,view
5837,3652,57,2023-09-30 14:00:00,view
5838,2561,46,2023-09-30 14:30:00,add_to_cart
5839,1226,63,2023-09-30 15:00:00,view
5840,83,11,2023-09-30 15:30:00,view
5841,1486,80,2023-09-30 16:00:00,add_to_cart
5842,4097,71,2023-09-30 16:30:00,add_to_cart
5843,1440,6,2023-09-30 17:00:00,view
5844,4455,24,2023-09-30 17:30:00,view
5845,2638,64,2023-09-30 18:00:00,view
5846,4148,63,2023-09-30 18:30:00,add_to_cart
5847,705,61,2023-09-30 19:00:00,view
5848,3875,43,2023-09-30 19:30:00,view
5849,795,57,2023-09-30 20:00:00,add_to_cart
5850,2281,72,2023-09-30 20:30:00,add_to_cart
5851,4429,34,2023-09-30 21:00:00,view
5852,2119,2,2023-09-30 21:30:00,add_to_cart
5853,646,32,2023-09-30 22:00:00,view
5854,2376,71,2023-09-30 22:30:00,add_to_cart
5855,2776,8,2023-09-30 23:00:00,view
5856,4955,72,2023-09-30 23:30:00,view
5857,2947,56,2023-10-01 00:00:00,view
5858,2658,32,2023-10-01 00:30:00,add_to_cart
5859,4672,41,2023-10-01 01:00:00,add_to_cart
5860,4134,13,2023-10-01 01:30:00,add_to_cart
5861,2676,60,2023-10-01 02:00:00,view
5862,2254,39,2023-10-01 02:30:00,view
5863,1427,74,2023-10-01 03:00:00,add_to_cart
5864,3966,11,2023-10-01 03:30:00,add_to_cart
5865,2131,49,2023-10-01 04:00:00,view
5866,2070,28,2023-10-01 04:30:00,add_to_cart
5867,2413,26,2023-10-01 05:00:00,add_to_cart
5868,3444,45,2023-10-01 05:30:00,add_to_cart
5869,1784,5,2023-10-01 06:00:00,add_to_cart
5870,2129,79,2023-10-01 06:30:00,add_to_cart
5871,1295,79,2023-10-01 07:00:00,add_to_cart
5872,595,52,2023-10-01 07:30:00,view
5873,1081,42,2023-10-01 08:00:00,view
5874,3134,37,2023-10-01 08:30:00,add_to_cart
5875,2218,59,2023-10-01 09:00:00,view
5876,2707,22,2023-10-01 09:30:00,view
5877,4696,32,2023-10-01 10:00:00,add_to_cart
5878,431,39,2023-10-01 10:30:00,view
5879,1669,24,2023-10-01 11:00:00,view
5880,1221,43,2023-10-01 11:30:00,add_to_cart
5881,3275,33,2023-10-01 12:00:00,view
5882,1386,34,2023-10-01 12:30:00,view
5883,780,11,2023-10-01 13:00:00,view
5884,2394,50,2023-10-01 13:30:00,add_to_cart
5885,3323,9,2023-10-01 14:00:00,add_to_cart
5886,1027,58,2023-10-01 14:30:00,add_to_cart
5887,4266,62,2023-10-01 15:00:00,add_to_cart
5888,2265,31,2023-10-01 15:30:00,view
5889,479,62,2023-10-01 16:00:00,view
5890,2353,44,2023-10-01 16:30:00,add_to_cart
5891,2478,65,2023-10-01 17:00:00,add_to_cart
5892,4666,10,2023-10-01 17:30:00,view
5893,3617,6,2023-10-01 18:00:00,view
5894,3943,76,2023-10-01 18:30:00,view
5895,1154,8,2023-10-01 19:00:00,view
5896,3668,39,2023-10-01 19:30:00,view
5897,2951,76,2023-10-01 20:00:00,view
5898,4727,35,2023-10-01 20:30:00,view
5899,4254,12,2023-10-01 21:00:00,add_to_cart
5900,4178,41,2023-10-01 21:30:00,view
5901,4389,72,2023-10-01 22:00:00,view
5902,14,76,2023-10-01 22:30:00,view
5903,115,48,2023-10-01 23:00:00,add_to_cart
5904,4853,59,2023-10-01 23:30:00,view
5905,3851,58,2023-10-02 00:00:00,add_to_cart
5906,4493,29,2023-10-02 00:30:00,add_to_cart
5907,320,77,2023-10-02 01:00:00,view
5908,335,49,2023-10-02 01:30:00,view
5909,2161,1,2023-10-02 02:00:00,add_to_cart
5910,4332,79,2023-10-02 02:30:00,add_to_cart
5911,2314,10,2023-10-02 03:00:00,add_to_cart
5912,1614,71,2023-10-02 03:30:00,add_to_cart
5913,1516,24,2023-10-02 04:00:00,add_to_cart
5914,3698,15,2023-10-02 04:30:00,view
5915,1024,7,2023-10-02 05:00:00,view
5916,3473,56,2023-10-02 05:30:00,add_to_cart
5917,2756,75,2023-10-02 06:00:00,add_to_cart
5918,1409,54,2023-10-02 06:30:00,view
5919,1982,56,2023-10-02 07:00:00,view
5920,4777,48,2023-10-02 07:30:00,view
5921,4639,42,2023-10-02 08:00:00,add_to_cart
5922,469,79,2023-10-02 08:30:00,add_to_cart
5923,3777,33,2023-10-02 09:00:00,add_to_cart
5924,3504,80,2023-10-02 09:30:00,view
5925,627,48,2023-10-02 10:00:00,view
5926,2350,30,2023-10-02 10:30:00,view
5927,1337,17,2023-10-02 11:00:00,add_to_cart
5928,1233,60,2023-10-02 11:30:00,view
5929,2792,16,2023-10-02 12:00:00,view
5930,1745,52,2023-10-02 12:30:00,view
5931,745,65,2023-10-02 13:00:00,add_to_cart
5932,1723,42,2023-10-02 13:30:00,add_to_cart
5933,85,60,2023-10-02 14:00:00,view
5934,3912,23,2023-10-02 14:30:00,add_to_cart
5935,2492,38,2023-10-02 15:00:00,add_to_cart
5936,978,13,2023-10-02 15:30:00,add_to_cart
5937,3320,23,2023-10-02 16:00:00,view
5938,1,47,2023-10-02 16:30:00,add_to_cart
5939,2906,29,2023-10-02 17:00:00,add_to_cart
5940,4541,3,2023-10-02 17:30:00,view
5941,685,29,2023-10-02 18:00:00,add_to_cart
5942,720,20,2023-10-02 18:30:00,view
5943,513,70,2023-10-02 19:00:00,add_to_cart
5944,3879,8,2023-10-02 19:30:00,add_to_cart
5945,4674,61,2023-10-02 20:00:00,add_to_cart
5946,4293,5,2023-10-02 20:30:00,view
5947,2079,10,2023-10-02 21:00:00,add_to_cart
5948,3219,58,2023-10-02 21:30:00,add_to_cart
5949,87,28,2023-10-02 22:00:00,view
5950,865,37,2023-10-02 22:30:00,add_to_cart
5951,2694,78,2023-10-02 23:00:00,view
5952,4088,9,2023-10-02 23:30:00,view
5953,2474,31,2023-10-03 00:00:00,add_to_cart
5954,3304,60,2023-10-03 00:30:00,view
5955,1950,27,2023-10-03 01:00:00,add_to_cart
5956,2166,57,2023-10-03 01:30:00,add_to_cart
5957,895,64,2023-10-03 02:00:00,add_to_cart
5958,4126,57,2023-10-03 02:30:00,view
5959,2356,80,2023-10-03 03:00:00,add_to_cart
5960,4060,70,2023-10-03 03:30:00,view
5961,2169,53,2023-10-03 04:00:00,add_to_cart
5962,1306,41,2023-10-03 04:30:00,add_to_cart
5963,4149,35,2023-10-03 05:00:00,view
5964,1906,17,2023-10-03 05:30:00,view
5965,2829,47,2023-10-03 06:00:00,view
5966,1005,18,2023-10-03 06:30:00,view
5967,2475,69,2023-10-03 07:00:00,add_to_cart
5968,914,73,2023-10-03 07:30:00,add_to_cart
5969,2311,59,2023-10-03 08:00:00,add_to_cart
5970,4541,10,2023-10-03 08:30:00,add_to_cart
5971,2973,35,2023-10-03 09:00:00,view
5972,2619,69,2023-10-03 09:30:00,add_to_cart
5973,4774,71,2023-10-03 10:00:00,add_to_cart
5974,681,3,2023-10-03 10:30:00,add_to_cart
5975,3161,67,2023-10-03 11:00:00,add_to_cart
5976,507,67,2023-10-03 11:30:00,add_to_cart
5977,2767,13,2023-10-03 12:00:00,view
5978,2353,20,2023-10-03 12:30:00,view
5979,2639,38,2023-10-03 13:00:00,add_to_cart
5980,3907,65,2023-10-03 13:30:00,view
5981,2136,39,2023-10-03 14:00:00,add_to_cart
5982,2819,24,2023-10-03 14:30:00,add_to_cart
5983,2108,32,2023-10-03 15:00:00,view
5984,688,6,2023-10-03 15:30:00,add_to_cart
5985,2732,50,2023-10-03 16:00:00,view
5986,2233,10,2023-10-03 16:30:00,add_to_cart
5987,433,73,2023-10-03 17:00:00,view
5988,4407,22,2023-10-03 17:30:00,view
5989,4758,7,2023-10-03 18:00:00,view
5990,2292,63,2023-10-03 18:30:00,add_to_cart
5991,895,12,2023-10-03 19:00:00,add_to_cart
5992,4970,48,2023-10-03 19:30:00,add_to_cart
5993,1889,17,2023-10-03 20:00:00,view
5994,790,20,2023-10-03 20:30:00,view
5995,2923,7,2023-10-03 21:00:00,add_to_cart
5996,1714,54,2023-10-03 21:30:00,add_to_cart
5997,3804,47,2023-10-03 22:00:00,view
5998,1300,68,2023-10-03 22:30:00,view
5999,2642,29,2023-10-03 23:00:00,add_to_cart
6000,1576,25,2023-10-03 23:30:00,add_to_cart
6001,4713,49,2023-10-04 00:00:00,add_to_cart
6002,1634,52,2023-10-04 00:30:00,add_to_cart
6003,4348,57,2023-10-04 01:00:00,add_to_cart
6004,4601,34,2023-10-04 01:30:00,add_to_cart
6005,3254,77,2023-10-04 02:00:00,view
6006,2673,44,2023-10-04 02:30:00,add_to_cart
6007,1522,70,2023-10-04 03:00:00,add_to_cart
6008,1250,17,2023-10-04 03:30:00,view
6009,2060,52,2023-10-04 04:00:00,view
6010,2757,43,2023-10-04 04:30:00,view
6011,2109,14,2023-10-04 05:00:00,view
6012,3681,76,2023-10-04 05:30:00,add_to_cart
6013,2067,5,2023-10-04 06:00:00,view
6014,764,31,2023-10-04 06:30:00,add_to_cart
6015,2814,6,2023-10-04 07:00:00,add_to_cart
6016,2275,33,2023-10-04 07:30:00,add_to_cart
6017,2854,64,2023-10-04 08:00:00,add_to_cart
6018,2119,51,2023-10-04 08:30:00,add_to_cart
6019,3187,7,2023-10-04 09:00:00,view
6020,347,29,2023-10-04 09:30:00,view
6021,1386,21,2023-10-04 10:00:00,view
6022,2902,16,2023-10-04 10:30:00,view
6023,3039,42,2023-10-04 11:00:00,view
6024,2571,45,2023-10-04 11:30:00,view
6025,2375,70,2023-10-04 12:00:00,view
6026,2359,65,2023-10-04 12:30:00,add_to_cart
6027,2843,16,2023-10-04 13:00:00,view
6028,4122,55,2023-10-04 13:30:00,add_to_cart
6029,309,78,2023-10-04 14:00:00,add_to_cart
6030,3072,23,2023-10-04 14:30:00,add_to_cart
6031,3602,52,2023-10-04 15:00:00,add_to_cart
6032,3498,16,2023-10-04 15:30:00,view
6033,2690,33,2023-10-04 16:00:00,view
6034,339,6,2023-10-04 16:30:00,view
6035,4354,13,2023-10-04 17:00:00,add_to_cart
6036,1886,17,2023-10-04 17:30:00,add_to_cart
6037,3937,2,2023-10-04 18:00:00,view
6038,2888,30,2023-10-04 18:30:00,add_to_cart
6039,347,41,2023-10-04 19:00:00,view
6040,4111,7,2023-10-04 19:30:00,add_to_cart
6041,1637,31,2023-10-04 20:00:00,add_to_cart
